index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3624,Mechanics and Thermodynamics,Statistical Mechanics,Maxwell-Boltzmann Statistics,"In a cubic copper structure with a side length of \( 100 \, \text{} \), the valence electrons form a Fermi gas. Calculate the difference in energy \( \Delta \varepsilon \) between the ground state energy and the first excited state energy of this Fermi gas. Given that the density and atomic mass of copper are \( \rho=8.93 \mathrm{~g/cm}^{3} \) and \( A=63.5 \), respectively.","When the gas is in equilibrium at temperature \(T\), it follows the Maxwell velocity distribution law. The number of molecules within a unit volume with velocities between \(\boldsymbol{v}\) and \(\boldsymbol{v}+\mathrm{d} \boldsymbol{v}\) is given by:

\[
f(v) \mathrm{d} v=n\left(\frac{m}{2 \pi k T}\right)^{3 / 2} \exp \left(-\frac{m v^{2}}{2 k T}\right) \mathrm{d} v \tag{1}
\]

To calculate the number of collisions, consider the two types of molecules as elastic hard spheres with diameters \(d_{1}\) and \(d_{2}\). Using the center of a molecule of the first type as the sphere's center and a radius of \(d_{12}=(d_{1}+d_{2})/2\), the sphere surface is conceptualized. When two molecules collide, the center of the second type must be on this imaginary sphere, with \(v_{r}=v_{2}-v_{1}\) being the relative velocity of molecule 2 concerning molecule 1. In a time \(\mathrm{d} t\), for the second type of molecule to collide with the first within the solid angle element \(\mathrm{d} \Omega\) along the axis direction \(\boldsymbol{n}\), it must be located within a cylinder with base \(d_{12}^{2} \mathrm{d} \Omega\) and height \(v_{r} \cos \theta \mathrm{d} t\). The volume of this cylinder is:

\[
\mathrm{d} \tau=d_{12}^{2} v_{r} \cos \theta \mathrm{d} \Omega \mathrm{d} t \tag{2}
\]

Therefore, in time \(\mathrm{d} t\), the number of collisions within the solid angle element \(\mathrm{d} \Omega\) along the axis \(\boldsymbol{n}\) between a molecule 1 with speed \(\boldsymbol{v}_{1}\) and molecule 2 with speeds in the range \(\boldsymbol{v}_{2}\) to \(\boldsymbol{v}_{2}+\mathrm{d} \boldsymbol{v}_{2}\) is:

\[
f_{2}\left(\boldsymbol{v}_{2}\right) \mathrm{d} \boldsymbol{v}_{2} \mathrm{d} \tau = d_{12}^{2} v_{r} \cos \theta f_{2}\left(\boldsymbol{v}_{2}\right) \mathrm{d} \boldsymbol{v}_{2} \mathrm{d} \Omega \mathrm{d} t \tag{3}
\]

Thus, the average number of collisions in unit time between one molecule of the first type and all molecules of the second type is:

\[
\overline{\Theta_{12}} = \frac{1}{n_{1}} \iiint d_{12}^{2} v_{r} \cos \theta \cdot f_{1}\left(\boldsymbol{v}_{1}\right) f_{2}\left(\boldsymbol{v}_{2}\right) \mathrm{d} \boldsymbol{v}_{1} \mathrm{d} \boldsymbol{v}_{2} \mathrm{d} \Omega \tag{5}
\]

Completing the angular integration:

\[
\int \cos \theta \mathrm{d} \Omega = \int_{0}^{2 \pi} \mathrm{d} \varphi \cdot \int_{0}^{\pi} \cos \theta \sin \theta \mathrm{d} \theta = \pi \tag{6}
\]

We find:

\[
\overline{\Theta_{12}} = \pi n_{2} d_{12}^{2}\left(\frac{m_{1}}{2 \pi k T}\right)^{3/2}\left(\frac{m_{2}}{2 \pi k T}\right)^{3/2} \iint v_{r} \exp \left(-\frac{m_{1} v_{1}^{2}+m_{2} v_{2}^{2}}{2 k T}\right) \mathrm{d} \boldsymbol{v}_{1} \mathrm{d} \boldsymbol{v}_{2} \tag{7}
\]

Introducing the velocity of the center of mass:

\[
\boldsymbol{v}_{\mathrm{c}} = \frac{1}{m_{1}+m_{2}}\left(m_{1} \boldsymbol{v}_{1}+m_{2} \boldsymbol{v}_{2}\right) \tag{8}
\]

We have:

\[
\frac{1}{2} m_{1} v_{1}^{2}+\frac{1}{2} m_{2} v_{2}^{2}=\frac{1}{2} M v_{\mathrm{c}}^{2}+\frac{1}{2} \mu v_{r}^{2} \tag{9}
\]

And

\[
\mathrm{d} \boldsymbol{v}_{\mathrm{c}} \mathrm{d} \boldsymbol{v}_{r}=|J| \mathrm{d} \boldsymbol{v}_{1} \mathrm{d} \boldsymbol{v}_{2} \tag{10}
\]

where \(M=m_{1}+m_{2}\) is the total mass of the two molecules, and \(\mu=m_{1} m_{2} /(m_{1}+m_{2})\) is the reduced mass of the two molecules. The absolute value of the Jacobian determinant is:

\[
|J|= \left|\frac{\partial(\boldsymbol{v}_{\mathrm{c}}, \boldsymbol{v}_{r})}{\partial(\boldsymbol{v}_{1}, \boldsymbol{v}_{2})}\right|=1 \tag{11}
\]

Substituting these results into equation (7), we finally obtain the average frequency of collisions between a molecule of the first type and those of the second type:

\[
\overline{\Theta_{12}} = \pi n_{2} d_{12}^{2}\left(\frac{m_{1}}{2 \pi k T}\right)^{3/2}\left(\frac{m_{2}}{2 \pi k T}\right)^{3/2} \int \exp \left(-\frac{M v_{c}^{2}}{2 k T}\right) \mathrm{d} v_{\mathrm{c}} \cdot \int v_{r} \exp \left(-\frac{\mu v_{r}^{2}}{2 k T}\right) \mathrm{d} v_{r} = \pi n_{2} d_{12}^{2} \sqrt{\frac{8 k T}{\pi \mu}} = \pi n_{2} d_{12}^{2}\left(1+\frac{m_{1}}{m_{2}}\right)^{1/2} \overline{v_{1}} \tag{12}
\]

where \(\overline{v_{1}}=\sqrt{8 k T / \pi m_{1}}\) is the average speed of the first type of molecule, and \(n_{1}\) and \(n_{2}\) are the molecular number densities of the first and second types of gas molecules, respectively. For identical molecules, the average collision frequency is \(\Theta=\sqrt{2} n \pi d^{2} v\).",\boxed{4.4 \times 10^{-24}},NV,,False,EN,Laws Application
3625,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"At each vertex of an equilateral triangle, there is a particle with a spin quantum number of $1/2$, and the interaction Hamiltonian between them is given by
$$
H = \frac{\lambda}{3} \left(\sigma_{1} \cdot \sigma_{2} + \sigma_{2} \cdot \sigma_{3} + \sigma_{3} \cdot \sigma_{1}\right)
$$
where $\sigma$ are the Pauli operators, and $\lambda$ is the interaction constant. Determine the energy levels $E$ of this spin system.","The system consists of three particles, each with a spin quantum number of $1/2$. The Hamiltonian of the system is
$$
H = \frac{\lambda}{3} \left(\sigma_{1} \cdot \sigma_{2} + \sigma_{2} \cdot \sigma_{3} + \sigma_{3} \cdot \sigma_{1}\right)
$$
where $\sigma$ are the Pauli operators, and $\lambda$ is the interaction constant. The total spin operator of the system is
$$
\boldsymbol{S} = \frac{1}{2} \left(\sigma_{1} + \sigma_{2} + \sigma_{3}\right)
$$
Since $\sigma_{i} \cdot \sigma_{j} = \sigma_{j} \cdot \sigma_{i}$ and $\sigma \cdot \sigma = \sigma_{x}^{2} + \sigma_{y}^{2} + \sigma_{z}^{2} = 3$. From the above expression, the Hamiltonian of the system can be written as
$$
H = \frac{\lambda}{6}(4 \boldsymbol{S} \cdot \boldsymbol{S} - 9)
$$
From the above expression, the energy of the system is
$$
E = \frac{\lambda}{6}[4 S(S + 1) - 9]
$$
where $S$ is the total spin quantum number; $S = 3/2, 1/2$. When $S = 3/2$, the energy $E = \lambda$; when $S = 1/2$, the energy $E = -\lambda$.","\boxed{\lambda, -\lambda}","NV, NV","None, None",True,EN,Math Derivation
3626,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"In air at room temperature, calculate the ratio of the mean free path \( l \) to the characteristic wavelength \( \lambda \), where the characteristic frequency \( \nu = 300\, \text{Hz} \).","The mean free path is much smaller than the characteristic wavelength \( \lambda \).

$$
\frac{l}{\lambda} = \frac{l}{c_{\mathrm{s}} / \nu} = 3.4 \times 10^{-6}
$$",\boxed{3.4 \times 10^{-6}},NV,,False,EN,Knowledge Recall
3627,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"Derive the expression for the physical quantity $ L_{\mathrm{q}} $ known as the ""quantum length"" in a one-dimensional Bose gas, and verify it using the integral formula.","Consider the particle energy $\varepsilon = m v^{2} / 2$, where $v$ is the particle velocity. For a one-dimensional Bose gas,

\[
\sum_{i>0} g_{i} \exp \left(-l \varepsilon_{i} / k T\right) = \frac{2 m L}{h} \int_{0}^{\infty} \exp \left(-\frac{l m v^{2}}{k T}\right) \mathrm{d} v = \frac{L}{L_{\mathrm{q}}} l^{-1 / 2} \tag{3}
\]

where $L$ is the length of the one-dimensional system, and $L_{\mathrm{q}}$ is the ""quantum length"":

\[
L_{\mathrm{q}} = \left[\frac{h^{2}}{2 \pi m k T}\right]^{1 / 2} \tag{4}
\]",\boxed{\left[\frac{h^{2}}{2 \pi m k T}\right]^{1 / 2}},EX,,False,EN,Math Derivation
3628,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"Consider an $r$-dimensional black body instead of the usual three-dimensional black body, where $r$ is a positive integer. The energy of a photon is given by $\varepsilon = \hbar \omega$, where $\omega$ is the angular frequency. In the $r$-dimensional parameter space, the components of the wave vector satisfy

\[
k_{i} = n_{i} \pi / a \quad \text{and} \quad \sum_{i=1}^{r} k_{i}^{2} = \omega^{2}/c^{2}
\]

Find the expression for the radius $R$ of its sphere.","The radius of the sphere is

\[
R = \sqrt{\sum_{i=1}^{r} n_{i}^{2}} = \frac{a \omega}{c \pi}
\]",\boxed{\frac{a \omega}{c \pi}},NV,,False,EN,Math Derivation
3629,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"Given that the molecular weights of argon and helium are $m_{\mathrm{A}}=40$ and $m_{\mathrm{He}}=4$, respectively, and their viscosity coefficients under standard conditions are $\eta_{\mathrm{A}}=21.0 \times 10^{-6} \, \mathrm{kg} \cdot \mathrm{s}^{-1} \cdot \mathrm{m}^{-1}$ and $\eta_{\mathrm{He}}=18.8 \times 10^{-6} \, \mathrm{kg} \cdot \mathrm{s}^{-1} \cdot \mathrm{m}^{-1}$, find the ratio of the effective cross-sectional areas of argon and helium under standard conditions.","Given the mean free path $\bar{\lambda} = 1 / \sqrt{2} n \sigma$, the ratio of the effective cross-sectional areas of argon and helium under standard conditions is

\[
\frac{\sigma_{\mathrm{A}}}{\sigma_{\mathrm{He}}} = \frac{\bar{\lambda}_{\mathrm{He}}}{\bar{\lambda}_{\mathrm{A}}} = 2.83 \tag{2}
\]",\boxed{2.83},NV,,False,EN,Laws Application
3630,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"Consider a one-dimensional container with a length of $L$ and a number of gas particles $N$. It is known that the energy of the single-particle ground state energy level is $\varepsilon_{0}=0$. Find the fugacity $\lambda$ of the gas, such that the expression for the occupancy number $N_{0}$ at the single-particle ground state energy level of a one-dimensional Bose gas is $N_{0} = \frac{g_{0} \lambda}{1-\lambda}$.","The number of gas particles is $N$, where $N=N_{0}+N_{\mathrm{e}}$, with $N_{0}$ and $N_{\mathrm{e}}$ being the occupancy numbers for the single-particle ground state energy level and the excited state, respectively. It is known that the energy of the single-particle ground state energy level is $\varepsilon_{0}=0$. According to the Bose-Einstein distribution, the occupancy number at the single-particle ground state energy level is

\[
N_{0} = \frac{g_{0}}{\exp (-\mu / k T)-1} = \frac{g_{0} \lambda}{1-\lambda} \tag{1}
\]

where the fugacity of the gas is $\lambda=\exp (\mu / k T)<1$.",\boxed{\lambda = \exp(\mu / k T)},EQ,,False,EN,Laws Application
3631,Mechanics and Thermodynamics,Statistical Mechanics,Fermi-Dirac Statistics,"Consider a weakly degenerate Fermi gas, for which the logarithm of the grand partition function is given by

$$
\ln \Xi=N\left[1+\frac{y}{4 \sqrt{2}}-\left(\frac{2}{9 \sqrt{3}}-\frac{1}{8}\right) y^{2}+\cdots\right]
$$

The chemical potential is

$$
\mu=k T\left(\ln y+0.3536 y-4.950 \times 10^{-3} y^{2}\right)
$$

where $y$ is the fugacity of the non-degenerate Fermi gas: $y=g^{-1} n\left(h^{2} / 2 \pi m k T\right)^{3 / 2} \ll 1$. Given the grand partition function and chemical potential, find the entropy $S$ of the weakly degenerate Fermi gas.","Using $S=(p V-N \mu+U) / T$ and the given chemical potential and internal energy, the entropy of the weakly degenerate Fermi gas can be found as

\begin{align*}
S & =N k\left[2.5-\ln y+\frac{y}{8 \sqrt{2}}-\left(\frac{2}{9 \sqrt{3}}-\frac{1}{8}\right) y^{2}\right] \\
& =\frac{5}{2} N k\left(1-0.4 \ln y+3.536 \times 10^{-2} y-1.320 \times 10^{-3} y^{2}\right)
\end{align*}",\boxed{\frac{5}{2} N k\left(1-0.4 \ln y+3.536 \times 10^{-2} y-1.320 \times 10^{-3} y^{2}\right)},EX,,False,EN,Math Derivation
3632,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,Find the distance a slow molecule travels between two consecutive collisions.,"Starting from the Maxwell distribution and through precise calculation, the mean free path of a molecule with a velocity of $v=\sqrt{\frac{2 k T}{m}} x$ can be obtained as

$$
\bar{\lambda}_{v} = \frac{1}{\sqrt{\pi} n d^{2}} \frac{x^{2}}{\Psi(x)}
$$

where $\Psi(x) = x \mathrm{e}^{-x^{2}} + \left(2x^{2} + 1\right) \int_{0}^{x} \mathrm{e}^{-y^{2}} \mathrm{d} y$.  
For a slow molecule, $v \rightarrow 0$, hence $x \rightarrow 0, \Psi(x) \approx x$,

$$
\bar{\lambda}_{v} \approx \frac{x}{\sqrt{\pi} n d^{2}} = \sqrt{\frac{m}{2 \pi k T}} \frac{v}{n d^{2}}
$$",\boxed{\sqrt{\frac{m}{2 \pi k T}} \frac{v}{n d^{2}}},EX,,False,EN,Math Derivation
3633,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"A certain amount of chlorine gas is contained in a vessel at a temperature of \( T_{0} = 300 \, \mathrm{K} \). Determine the average flow velocity at a low temperature.","The average velocity is

$$
v = \frac{\int v \cdot v^{3} \mathrm{e}^{-\frac{m}{2 k T_{0}} v^{2}} \mathrm{d} v}{\int v^{3} \mathrm{e}^{-\frac{m}{2 k T_{0}} v^{2}} \mathrm{d} v} = \frac{3}{2} \sqrt{\frac{\pi k T_{0}}{2 m}} = 468 \, \mathrm{m/s}
$$",\boxed{468},NV,\mathrm{m/s},False,EN,Math Derivation
3635,Mechanics and Thermodynamics,Statistical Mechanics,Fermi-Dirac Statistics,Find the entropy $S$ of an ultra-relativistic strongly degenerate Fermi gas. It is known that the entropy formula is $S = \left(U - F\right) / T$.,"Using the expressions for internal energy and free energy, we can find the entropy of an ultra-relativistic strongly degenerate Fermi gas as

\[S = \frac{1}{T} N \mu_{0} \theta^{2}\left(1+\frac{11}{45} \theta^{2}\right)\]",\boxed{\frac{1}{T} N \mu_{0} \theta^{2}\left(1+\frac{11}{45} \theta^{2}\right)},EX,,False,EN,Math Derivation
3638,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"Given the equation of state for a weakly degenerate Bose gas as $p=n k T\left(1-0.1768 y-3.300 \times 10^{-3} y^{2}\right)$, use the enthalpy formula for a non-relativistic ideal gas $H=U+p V=5 p V / 2$ to find the enthalpy $H$ of the weakly degenerate Bose gas.","From the pressure equation and the enthalpy formula, the enthalpy of the weakly degenerate Bose gas is

\begin{equation*}
H=\frac{5}{2} N k T\left(1-0.1768 y-3.300 \times 10^{-3} y^{2}\right) \tag{7}
\end{equation*}",\boxed{\frac{5}{2} N k T\left(1-0.1768 y-3.300 \times 10^{-3} y^{2}\right)},EX,,False,EN,Laws Application
3639,Mechanics and Thermodynamics,Statistical Mechanics,Ensemble Theory,"An insulating solid contains $N_{\mathrm{A}}$ non-magnetic atoms and $N_{I}$ magnetic impurity atoms, each with a spin of $\frac{3}{2}$. The spin of each impurity atom is free and independent of the other atoms. Assume the specific heat capacity of this solid is $c=3 N_{\mathrm{A}} k$, where $k$ is the Boltzmann constant. What is the temperature change induced by adiabatic demagnetization? (Ignore all possible volume change effects within the solid.)","In the presence of a magnetic field, the entropy of the solid is $S=3 N_{\mathrm{A}} k \ln \left(T / T_{0}\right)$. After removing the magnetic field, the entropy is $S=3 N_{\mathrm{A}} k \ln \left(T^{\prime} / T_{0}\right) + N_{I} k \ln 4$. Since entropy remains unchanged during adiabatic demagnetization, we have

$$
T^{\prime}=a T
$$

where $a=4^{-N_{I} / 3 N_{\mathrm{A}}}$.",\boxed{T^{\prime}=a T},EQ,,False,EN,Laws Application
3641,Mechanics and Thermodynamics,Statistical Mechanics,Fermi-Dirac Statistics,Find the isothermal bulk modulus of a strongly degenerate Fermi gas.,"It is known that the pressure of a strongly degenerate Fermi gas is given by

\[
p=\frac{2}{5 V} N \mu_{0}\left(1+\frac{5}{12} \theta^{2}\right) \tag{1}
\]

where the parameter \(\theta=\frac{\pi}{\beta \mu_{0}}=\frac{\pi k T}{\mu_{0}}\), \(\mu_{0}=b V^{-2 / 3}\) is the chemical potential at temperature \(T=0 \mathrm{~K}\), \(b=\left(\frac{h^{2}}{2 m}\right) \cdot \left(\frac{3 N}{4 \pi g}\right)^{2 / 3}\), and \(g\) is the weighting factor or degeneracy related to the ""internal structure"" (e.g., spin).

We can rewrite equation (1) as

\[
p=\frac{2 b N}{5} V^{-5 / 3}+\frac{\pi^{2} k^{2}}{6 b} N V^{-1 / 3} T^{2} \tag{2}
\]

From equation (2), we obtain

\[
\left(\frac{\partial p}{\partial V}\right)_{T}=-\frac{2}{3} N \mu_{0}\left(1+\frac{1}{12} \theta^{2}\right) V^{-2} \tag{7}
\]

Using equations (2), (4), (6), and (8), we can verify that the following holds:  
The isothermal bulk modulus of a strongly degenerate Fermi gas is

\[
E_{T} \equiv-V\left(\frac{\partial p}{\partial V}\right)_{T}=\frac{1}{\kappa_{T}}=\frac{2 n \mu_{0}}{3}\left(1+\frac{1}{12} \theta^{2}\right) \tag{10}
\]",\boxed{\frac{2 n \mu_{0}}{3}\left(1+\frac{1}{12} \theta^{2}\right)},EX,,False,EN,Math Derivation
3642,Mechanics and Thermodynamics,Statistical Mechanics,Fermi-Dirac Statistics,"For a known strongly degenerate Fermi gas, find the average number of particles $N$ and the chemical potential $\mu$ of the gas. Utilize the given logarithmic expression of the grand partition function

\[
\ln \Xi = a \left[ \frac{4}{15}(-\alpha)^{5/2} + \frac{\pi^2}{6}(-\alpha)^{1/2} - \frac{7 \pi^4}{1440}(-\alpha)^{-3/2} \right] \beta^{-3/2}
\]

where $\alpha = -\beta \mu , \, \beta = 1 / k T$.","To find the average number of particles $N$ based on the grand partition function:

\[
N = -\left(\frac{\partial \ln \Xi}{\partial \alpha}\right)_{\beta, V} = a \left[ \frac{2}{3}(-\alpha)^{3/2} + \frac{\pi^2}{12}(-\alpha)^{-1/2} + \frac{7 \pi^4}{960}(-\alpha)^{-5/2} \right] \beta^{-3/2}
\]

\[
= \frac{2}{3} a \left( \mu^{3/2} + \frac{\pi^2}{8 \beta^2} \mu^{-1/2} + \frac{7 \pi^4}{640 \beta^4} \mu^{-5/2} \right)
\]

The chemical potential $\mu$ is given by

\[
\mu = \mu_0 \left[ 1 + \frac{1}{8} \left(\frac{\pi}{\beta \mu}\right)^2 + \frac{7}{640} \left(\frac{\pi}{\beta \mu}\right)^4 \right]^{-2/3}
\]

\[
= \mu_0 \left[ 1 - \frac{1}{12} \left(\frac{\pi k T}{\mu}\right)^2 + \frac{1}{720} \left(\frac{\pi k T}{\mu}\right)^4 \right]
\]","\boxed{N = \frac{2}{3} a \left( \mu^{3/2} + \frac{\pi^2}{8 \beta^2} \mu^{-1/2} + \frac{7 \pi^4}{640 \beta^4} \mu^{-5/2} \right), \mu_0 \left[ 1 - \frac{1}{12} \left(\frac{\pi k T}{\mu}\right)^2 + \frac{1}{720} \left(\frac{\pi k T}{\mu}\right)^4 \right]}","EQ, EX","None, None",True,EN,Math Derivation
3643,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"In air at room temperature, calculate the average molecular collision frequency $f$ and the mean free path $l$. The formula for calculating the mean free path is:

$$
l = \frac{1}{n \sigma} = \frac{k T}{p \sigma}
$$","Mean free path

$$
l = \frac{1}{n \sigma} = \frac{k T}{p \sigma} = 4 \times 10^{-6}\, \text{m}
$$

Collision frequency

$$
f = \bar{v} / l = 1.2 \times 10^{8}\, \text{Hz}
$$","\boxed{4 \times 10^{-6}, 1.2 \times 10^{8}}","NV, NV","\text{m}, \text{Hz}",True,EN,Practical Application
3644,Mechanics and Thermodynamics,Statistical Mechanics,Bose-Einstein Statistics,"The grand partition function of a weakly degenerate Bose gas is given by

$$
\Xi=\exp \left\{N\left[1-\frac{y}{4 \sqrt{2}}-\left(\frac{2}{9 \sqrt{3}}-\frac{1}{8}\right) y^{2}+\cdots\right]\right\}
$$

where $y=(n / g) \cdot\left(h^{2} / 2 \pi m k T\right)^{3 / 2}$ is the fugacity of the non-degenerate Bose gas, $n=N / V$ is the number density of the gas particles, $m$ is the mass of the particles, and $g$ is a weighting factor or degeneracy related to ""internal structure"" (such as spin). The relation $p V=k T \ln \Xi$ is an important bridge or link between statistical mechanics and thermodynamics. Find the pressure $p$ of the weakly degenerate Bose gas.","The logarithm of the grand partition function for the weakly degenerate Bose gas is given by

\begin{equation*}
\ln \Xi=N\left[1-\frac{y}{4 \sqrt{2}}-\left(\frac{2}{9 \sqrt{3}}-\frac{1}{8}\right) y^{2}+\cdots\right] \tag{1}
\end{equation*}

Using the relation $p V=k T \ln \Xi$, from equation (1), the pressure of the weakly degenerate Bose gas is

\begin{equation*}
p=n k T\left(1-0.1768 y-3.300 \times 10^{-3} y^{2}\right) \tag{2}
\end{equation*}","\[
\boxed{n k T\left(1-0.1768 y-3.300 \times 10^{-3} y^{2}\right)}
\]",EX,,False,EN,Laws Application
3645,Mechanics and Thermodynamics,Statistical Mechanics,Kinetic Theory of Gases,"A certain amount of chlorine gas is contained within a vessel at a temperature of \( T_0 = 300 \, \mathrm{K} \). The pressure inside and outside the vessel is controlled just right to maintain the macroscopic motion of the gas, and the effects of viscosity, turbulence, and heat transfer across the wall can be neglected. In this diffusive flow, the gas is cooled to \( T = 30 \, \mathrm{K} \). Find the speed of sound at the low temperature.","The speed of sound is given by

\[ 
c = \sqrt{\left(\frac{\mathrm{d} p}{\mathrm{~d} \rho}\right)_{\mathrm{s}}} 
\]

Using the adiabatic equation \( p = \rho^{\gamma} \times \) constant, we have

\[ 
c = \sqrt{\gamma \frac{k T}{m}} 
\]

where \( T = 30 \, \mathrm{K}, \gamma = c_{\mathrm{p}} / c_{\mathrm{v}} \) is the ratio of specific heats. For argon gas, \( \gamma = \frac{5}{3} \), so the speed of sound is

\[ 
c = 101 \, \mathrm{m/s} 
\]",\boxed{101},NV,m / s,False,EN,Laws Application
